contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,entropy_0,entropy_45,entropy_90,entropy_135,asm_0,asm_45,asm_90,asm_135,labels
715816961.0000005,5592320.999999888,0.935886942032093,0.8643695449154409,0.7772799657038514,0.7387853834485009,0.8643695449154409,715816961.0000148,5592321.000000044,0.9314237612218024,0.859730207814036,0.7230232631077915,0.7612319277151132,0.859730207814036,715816961.0000026,5592320.999999889,0.9346584555734304,0.8631225320181236,0.7627092149770962,0.7441319645848806,0.8631225320181236,715816961.0000143,5592321.000000053,0.9315914514989934,0.8591457847740369,0.7198809584456303,0.7635369805587169,0.8591457847740369,gundul
715816961.000002,5592320.9999999,0.9448548264533073,0.8848687936980263,0.7873506451330285,0.6363586772254277,0.8848687936980263,715816961.0000135,5592321.000000033,0.9413501342049081,0.8785392703065568,0.7307067784164166,0.6657001301396104,0.8785392703065568,715816961.0000012,5592320.9999998985,0.9440496511515352,0.8810877017552207,0.7645049636573992,0.6514674502388814,0.8810877017552207,715816961.0000138,5592321.000000039,0.9404244744208506,0.878116929896564,0.7270197189966029,0.6698482836134471,0.878116929896564,gundul
715816961.0000002,5592320.999999938,0.9444026357537043,0.8802609962514506,0.6912146958908252,0.6111116811679882,0.8802609962514506,715816961.0000091,5592321.00000002,0.9375292974832136,0.8707255476726236,0.5655449520480428,0.6493139227089065,0.8707255476726236,715816961.0,5592320.999999938,0.9432580651474597,0.8804284161374412,0.6823154025367678,0.6101232766816675,0.8804284161374412,715816961.0000087,5592321.000000013,0.9381964097453042,0.8724055866398147,0.5863262942590878,0.6452897182054241,0.8724055866398147,gundul
715816961.0000001,5592320.999999997,0.9964481582563133,0.9916955972954203,0.7351330094152957,0.04454547210566051,0.9916955972954203,715816961.0000007,5592321.000000001,0.995743408311399,0.9904741335078324,0.5487838445525004,0.050941639283932034,0.9904741335078324,715816960.9999999,5592320.999999996,0.9962657271811015,0.9914282139443201,0.7127614372377683,0.04627600448082665,0.9914282139443201,715816961.0000007,5592320.999999998,0.9957609723958936,0.9906534331566362,0.5721888299364668,0.05022568897262048,0.9906534331566362,gundul
715816961.0,5592320.999999994,0.9942636782695221,0.9876901340780475,0.7284123689126685,0.06265719136451758,0.9876901340780475,715816961.0000006,5592321.0,0.9939778936668486,0.9867130518094878,0.6569360001848012,0.06626910227188093,0.9867130518094878,715816960.9999999,5592320.999999993,0.9943840319842772,0.9878679408835467,0.7544475168994225,0.06190162344790364,0.9878679408835467,715816961.0000002,5592320.999999997,0.9939718092152823,0.9866235074864975,0.6302543456484169,0.06738461267626894,0.9866235074864975,gundul
715816961.0000015,5592320.999999877,0.9206516906531476,0.8378771566846868,0.74126884273588,0.8771430210416663,0.8378771566846868,715816961.0000165,5592321.000000046,0.9172017961620484,0.8314081844923893,0.7020215909260196,0.9068163125656001,0.8314081844923893,715816961.0000005,5592320.999999874,0.920516137941896,0.8367286949036848,0.7514336883217753,0.8869795000423697,0.8367286949036848,715816961.0000168,5592321.000000046,0.9162791205837231,0.8305873895977262,0.6957237954151811,0.9107036004651272,0.8305873895977262,gundul
715816961.0,5592320.999999993,0.995934033281881,0.9909827295066836,0.7195776254062978,0.049928734778514804,0.9909827295066836,715816961.0000011,5592321.000000004,0.9952754737452665,0.9900259361220949,0.6191863622364431,0.0545772697222321,0.9900259361220949,715816961.0000004,5592320.999999992,0.9958381714084981,0.990804617409631,0.697363555341141,0.05073247201112412,0.990804617409631,715816961.0000011,5592321.000000006,0.9953547351029622,0.9901154865317053,0.6016748847007404,0.05421111114609753,0.9901154865317053,gundul
715816961.0000006,5592320.999999983,0.9892524805163955,0.9756327272545333,0.7037879102403058,0.12829869662731586,0.9756327272545333,715816961.0000025,5592321.000000009,0.98748958773234,0.9730695900031223,0.5878593354455627,0.1413344328383022,0.9730695900031223,715816961.0000005,5592320.99999998,0.9885195327950727,0.9749255138657474,0.7035446997181786,0.1332288579220471,0.9749255138657474,715816961.0000024,5592321.000000011,0.9875764004743521,0.9733362072864724,0.5959979279936645,0.14019172873324673,0.9733362072864724,gundul
715816961.0000007,5592320.999999989,0.9942756993100688,0.98733405302064,0.6904172865514357,0.0688120699605664,0.98733405302064,715816961.0000012,5592321.0,0.9936931575084119,0.9862650725276306,0.576661375206983,0.07371962513220467,0.9862650725276306,715816961.0000007,5592320.999999989,0.994372296642803,0.9874229729391619,0.695838502377412,0.06821648430412187,0.9874229729391619,715816961.0000012,5592321.0,0.9935765914962789,0.9859968493910655,0.5565400932686979,0.07427494647828334,0.9859968493910655,gundul
704697600.9999999,5527041.0,0.9987829671900731,0.9973173580769639,0.7743590269624888,0.013853373124904271,0.9973173580769639,704697601.0,5527040.999999999,0.998680278259149,0.9969395947671712,0.6040350727667738,0.015561007032584563,0.9969395947671712,704697600.9999999,5527041.0,0.9987829671900731,0.9973173580769639,0.7743590269624888,0.013853373124904271,0.9973173580769639,704697601.0,5527040.999999999,0.998680278259149,0.9969395947671712,0.6040350727667738,0.015561007032584563,0.9969395947671712,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
715816961.0000015,5592320.999999885,0.9265315012257437,0.8486380673543743,0.7529220447894077,0.8242549775724988,0.8486380673543743,715816961.0000167,5592321.000000046,0.921979404232106,0.841207591798039,0.6943865501662899,0.8581454637985868,0.841207591798039,715816961.0000006,5592320.999999876,0.9269691248806882,0.8469894949677423,0.7669867749349163,0.8335221597813715,0.8469894949677423,715816961.0000156,5592321.000000044,0.9219872615565067,0.8415378812120857,0.6975610664105003,0.8564587159136429,0.8415378812120857,gundul
715816961.0,5592320.999999804,0.8264334577214735,0.6580903793123069,0.7166921791565062,1.8403614979153038,0.6580903793123069,715816961.0000248,5592321.000000082,0.8136610589295464,0.6398068601080231,0.6464108042635378,1.9212204220138471,0.6398068601080231,715816961.0000004,5592320.999999816,0.8247130078091595,0.656138401173185,0.704472593510469,1.8414919531842682,0.656138401173185,715816961.0000259,5592321.000000076,0.812883750072579,0.6382262582500241,0.6399470656250459,1.924613538056591,0.6382262582500241,gundul
715816961.0000012,5592320.999999921,0.9353909198496151,0.8622196657808535,0.7381294493770576,0.7137179005873031,0.8622196657808535,715816961.0000103,5592321.000000029,0.9260318515384176,0.847350627556215,0.6081245560821298,0.7733073975030337,0.847350627556215,715816960.9999999,5592320.999999924,0.9330671439138165,0.8578278365839717,0.7042674000809938,0.7276157369289049,0.8578278365839717,715816961.0000091,5592321.000000023,0.9264584233261851,0.848592278740059,0.6267433614286362,0.7703961172477508,0.848592278740059,gundul
715816961.0,5592321.0,0.9992919841702541,0.9985688092127983,0.5713518173562296,0.007388690034685917,0.9985688092127983,715816961.0000001,5592321.0,0.9991064826840823,0.9981991882920227,0.28543163935089455,0.009197464291786986,0.9981991882920227,715816961.0,5592321.0,0.999288736822407,0.9983899824332239,0.4040767080648106,0.008312240236325867,0.9983899824332239,715816961.0000001,5592321.0,0.9991064826840823,0.9981991882920227,0.28543163935089455,0.009197464291786986,0.9981991882920227,gundul
715816960.9999998,5592320.999999998,0.997499450170284,0.9941921545075557,0.570688950115517,0.0305602954898824,0.9941921545075557,715816961.0000005,5592321.0,0.9969215705796546,0.9933450937109299,0.3640286811147327,0.034846400119948065,0.9933450937109299,715816960.9999998,5592320.999999998,0.9974741666262655,0.9942813747128519,0.5807984365863681,0.03010992086787402,0.9942813747128519,715816961.0000005,5592321.0,0.9969215705796546,0.9933450937109299,0.3640286811147327,0.034846400119948065,0.9933450937109299,gundul
715816961.0000014,5592320.999999789,0.8491897060619805,0.7003853840418297,0.7729273629604339,1.6552182993270763,0.7003853840418297,715816961.0000284,5592321.0000001,0.8403962127227094,0.6893236290511802,0.7270216800852829,1.7129700145229287,0.6893236290511802,715816961.0000006,5592320.999999787,0.847685371320824,0.698364815398774,0.7696791931734529,1.6653340930146536,0.698364815398774,715816961.0000285,5592321.000000092,0.83908294310265,0.686783760681513,0.7135939743392445,1.7226050475484351,0.686783760681513,gundul
715816961.0000018,5592320.9999997895,0.8294278019800239,0.6652098644205873,0.7572917612488802,1.8289552580187032,0.6652098644205873,715816961.0000271,5592321.000000086,0.8208588026641842,0.6557279705835802,0.7065940531387968,1.8762789517103728,0.6557279705835802,715816961.0000026,5592320.999999789,0.8296886758763667,0.6666637699003244,0.7549374738948001,1.8259676842184709,0.6666637699003244,715816961.0000275,5592321.000000084,0.8227801191292562,0.6576219542400078,0.7186947773416031,1.8725488016087295,0.6576219542400078,gundul
715816961.000001,5592320.999999988,0.9914778920227109,0.9810314540386119,0.6501791628877522,0.09998310178540265,0.9810314540386119,715816961.0000012,5592320.999999996,0.9904156153725492,0.979032316748047,0.4908873697052749,0.10954691200156727,0.979032316748047,715816961.000001,5592320.999999988,0.9915342860718307,0.9812973289491518,0.6656903083279867,0.099139518436667,0.9812973289491518,715816961.0000014,5592320.999999994,0.9905275334105079,0.9792997263064189,0.5226865466166898,0.10827545456269794,0.9792997263064189,gundul
715816961.0000001,5592320.999999964,0.9747540262829749,0.9455532003063077,0.7297962318300079,0.28861128839177536,0.9455532003063077,715816961.0000046,5592321.000000007,0.9711369190748389,0.9391608631980453,0.576364479321328,0.31794423265504335,0.9391608631980453,715816960.9999998,5592320.999999969,0.973984955035679,0.9441620047145172,0.6833107000388875,0.29346347579912574,0.9441620047145172,715816961.0000043,5592321.000000006,0.970829295395118,0.9387246828288439,0.5713932299691783,0.31886535050042397,0.9387246828288439,gundul
715816961.0000001,5592320.999999993,0.9944188655632102,0.9870677326847175,0.644279907142992,0.0670885932147346,0.9870677326847175,715816961.0000008,5592320.999999999,0.9936593663899226,0.9856394532153231,0.4879317412602454,0.07367568963542208,0.9856394532153231,715816961.0000005,5592320.999999993,0.9945647356138352,0.9873343342892503,0.6262910503459177,0.06632349518951902,0.9873343342892503,715816961.0000011,5592321.000000001,0.9935755658770294,0.9856394917639152,0.5131979298614862,0.07331362855981965,0.9856394917639152,gundul
715816961.0000001,5592320.999999958,0.9773002682457114,0.9495586695294218,0.7658089587723829,0.2781962929253661,0.9495586695294218,715816961.0000062,5592321.00000002,0.9748266042237691,0.9469437489867197,0.7001557781189659,0.29355481586447135,0.9469437489867197,715816961.0000008,5592320.999999951,0.9760754312314268,0.9483380278165883,0.7829707344285228,0.2870033040853395,0.9483380278165883,715816961.0000066,5592321.000000018,0.9748294960888988,0.9469435532004453,0.7067569538790959,0.2939025098861886,0.9469435532004453,gundul
715816961.0000002,5592320.99999992,0.9607422956531785,0.9177410997502999,0.7805784673664188,0.46237787952872117,0.9177410997502999,715816961.0000114,5592321.000000028,0.9595799034161508,0.91616559701191,0.7567397243025682,0.4722842076345994,0.91616559701191,715816961.0000004,5592320.999999918,0.9606954690825076,0.9171409065658094,0.7914996301241011,0.4673399530653772,0.9171409065658094,715816961.0000111,5592321.000000021,0.959398546280976,0.9159069349407603,0.7520159340047426,0.4734636462297949,0.9159069349407603,gundul
715816961.0000001,5592320.999999991,0.9958812460247736,0.9908045353312456,0.7181942959500436,0.050708558743145095,0.9908045353312456,715816961.0000012,5592320.999999999,0.9953007651659067,0.9900257981587095,0.6293916417570844,0.054651442862762724,0.9900257981587095,715816960.9999999,5592320.999999991,0.9961485371015913,0.9910717515227083,0.791459967118657,0.04939887352022862,0.9910717515227083,715816961.0000013,5592321.000000002,0.9955850785253594,0.990384336590118,0.6773757225362053,0.05283635012652399,0.990384336590118,gundul
715816961.000001,5592320.999999945,0.9462531150945935,0.8836173605793805,0.6954142752850788,0.5982119399955456,0.8836173605793805,715816961.0000075,5592321.000000011,0.9382284980355441,0.8709706984620437,0.5623227269119151,0.6515493611227445,0.8709706984620437,715816961.0,5592320.999999944,0.9454746519911291,0.882188428949673,0.6899463063839024,0.6031394250130083,0.882188428949673,715816961.0000085,5592321.00000001,0.9392456817031368,0.8722317304580646,0.5815249542479349,0.6478120929978696,0.8722317304580646,gundul
715816960.9999994,5592320.999999942,0.9708791817602971,0.9381699112652874,0.7779682429981462,0.34523574095525683,0.9381699112652874,715816961.0000081,5592321.000000018,0.9700946670856043,0.9369768165984583,0.7444315367425617,0.3504856130191829,0.9369768165984583,715816960.9999996,5592320.999999944,0.9712030166690515,0.9388635687081432,0.7890562283737084,0.34030556942417084,0.9388635687081432,715816961.000008,5592321.000000021,0.9691582574282864,0.9357565994465666,0.7252112464436805,0.35660075312653305,0.9357565994465666,gundul
715816961.0000005,5592320.999999968,0.9847723039811677,0.9672536272140019,0.7285174214721784,0.17980451090723268,0.9672536272140019,715816961.0000037,5592321.000000008,0.9838662551206128,0.9652650946849658,0.6490118042638479,0.18850642136960727,0.9652650946849658,715816961.0000001,5592320.99999997,0.9851127539286653,0.9677818546712238,0.7361115222432866,0.1764920273607194,0.9677818546712238,715816961.0000037,5592321.000000004,0.9836488463434339,0.9651765607408788,0.6434841604842226,0.18911743540955006,0.9651765607408788,gundul
715816961.0000001,5592320.999999991,0.9930161160228282,0.984135846733636,0.6427766817947379,0.08489950343083143,0.984135846733636,715816961.0000017,5592321.000000003,0.9917260354474293,0.9826008543127008,0.5151853543564479,0.09262317143630418,0.9826008543127008,715816961.0,5592320.999999989,0.9931122052588783,0.9847573302503946,0.7064633387440039,0.0817132150934515,0.9847573302503946,715816961.0000017,5592321.000000006,0.991739073048255,0.9825115331657728,0.5257779310710621,0.09296750478266558,0.9825115331657728,gundul
715816961.0000002,5592320.999999999,0.9981455332748632,0.9954418629791456,0.6461371877323671,0.022372568269613882,0.9954418629791456,715816961.0000001,5592320.999999999,0.9977236258088297,0.9947824652296104,0.4349991360327564,0.025207792871982736,0.9947824652296104,715816961.0000001,5592320.999999999,0.998153013258551,0.9955311082083392,0.6762958657919832,0.022209578374731646,0.9955311082083392,715816961.0000001,5592321.0,0.9977639645712647,0.9948722662050729,0.45607258860615374,0.024977263340758196,0.9948722662050729,gundul
715816960.9999995,5592320.99999998,0.9876085202899878,0.9720120334919962,0.6799480915317256,0.15171777054434668,0.9720120334919962,715816961.000003,5592321.0000000065,0.9857839048249653,0.9695179691840309,0.5980462681037945,0.16535085909478792,0.9695179691840309,715816960.9999999,5592320.99999998,0.9870895302418299,0.9717472446186223,0.7026605119516592,0.15445057776043497,0.9717472446186223,715816961.0000029,5592321.000000007,0.9859078253023773,0.9696066826834057,0.6151337483044246,0.16476400206695382,0.9696066826834057,gundul
715816961.000001,5592320.999999836,0.8946581585735757,0.7879397784885205,0.7508565784270499,1.1745303273272454,0.7879397784885205,715816961.0000232,5592321.000000077,0.8913996012475174,0.7822949107696263,0.710657277345145,1.2001685056976288,0.7822949107696263,715816961.0000031,5592320.999999826,0.8947533578995963,0.7881789148637618,0.7517948643384342,1.173817605678804,0.7881789148637618,715816961.0000234,5592321.000000067,0.8895630794885543,0.7793510957552839,0.6962151423765519,1.2128549014231016,0.7793510957552839,gundul
715816961.0000001,5592320.999999957,0.9794637198592542,0.9558463532673942,0.7834806723078126,0.24985399503821518,0.9558463532673942,715816961.0000062,5592321.000000007,0.9792760571944056,0.9559056171063822,0.7536847810647813,0.2490587120424501,0.9559056171063822,715816961.0000011,5592320.999999955,0.9791037725209959,0.9556714562407336,0.7685567122092395,0.2500921704221662,0.9556714562407336,715816961.0000058,5592321.000000001,0.978242728989596,0.9546731039678705,0.7204605540128131,0.2546220485805621,0.9546731039678705,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
715816960.9999995,5592320.999999983,0.9872347335483761,0.972188599112161,0.6893218571083798,0.1487527142711202,0.972188599112161,715816961.000002,5592321.000000007,0.9855854298049669,0.9687204079319265,0.5520640402972881,0.16410453182001986,0.9687204079319265,715816960.9999995,5592320.999999981,0.9868355751233225,0.9718356170142564,0.6788130978856864,0.1505802883876101,0.9718356170142564,715816961.000002,5592321.000000007,0.985781105898217,0.9691636244337214,0.571642886512853,0.16245413684111826,0.9691636244337214,gundul
715816960.9999995,5592320.999999982,0.9908353570738917,0.9793485798938072,0.7338876921087744,0.11083782094003015,0.9793485798938072,715816961.0000021,5592321.000000006,0.9898464480496698,0.9776963675910796,0.6397183431960571,0.11806596551827937,0.9776963675910796,715816960.9999996,5592320.999999984,0.990974071115777,0.9795257140569326,0.7111364921819188,0.1093275625650437,0.9795257140569326,715816961.0000021,5592321.000000006,0.9893181344399727,0.9775183501902006,0.6143481398671764,0.11868860108536296,0.9775183501902006,gundul
715816960.9999992,5592320.9999999665,0.9716490602809826,0.9374810403935931,0.7323928929039172,0.3240307133211924,0.9374810403935931,715816961.0000046,5592321.000000007,0.9677031807723705,0.9303677496582214,0.6162186749060902,0.35444354171010234,0.9303677496582214,715816960.9999995,5592320.999999965,0.9702655030457356,0.9360091687561789,0.7103331421031069,0.32958486379534324,0.9360091687561789,715816961.000005,5592321.000000009,0.9679587366028115,0.931236401616231,0.6176080795110647,0.3510974926221461,0.931236401616231,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
715816960.9999998,5592320.999999993,0.9963641932577769,0.9917845512464434,0.6943866156641593,0.044816061304769554,0.9917845512464434,715816961.0000007,5592321.000000006,0.9956974825543327,0.9908326912135359,0.5284136790443122,0.049566876927174125,0.9908326912135359,715816960.9999998,5592320.999999994,0.9962708248270941,0.9917845952885032,0.6925686686740812,0.04444268912430084,0.9917845952885032,715816961.0000007,5592321.000000004,0.9958338291587959,0.9909223684277265,0.5445763682134793,0.048915147448072745,0.9909223684277265,gundul
715816960.9999999,5592320.999999982,0.9883188538438246,0.9746601974886123,0.726796962730961,0.13908827641857563,0.9746601974886123,715816961.0000025,5592321.000000005,0.9871264524101405,0.9723583420932957,0.6341884255826866,0.15046282881775266,0.9723583420932957,715816960.9999995,5592320.999999982,0.9877983869273719,0.97413031945509,0.716761737296891,0.14131013669948417,0.97413031945509,715816961.0000025,5592321.000000003,0.9867900210290114,0.9718256725678092,0.593799335395254,0.15151041463651294,0.9718256725678092,gundul
715816960.9999996,5592320.999999993,0.9963904582392958,0.9917844611604125,0.6794122646952746,0.046296491488067214,0.9917844611604125,715816961.0000012,5592321.000000005,0.9956275437361752,0.9908325938276208,0.557428456625206,0.051136212051635745,0.9908325938276208,715816960.9999995,5592320.999999993,0.9957786781105069,0.99124990065513,0.655856093468051,0.048723152549852086,0.99124990065513,715816961.0000011,5592321.000000005,0.9958015445851599,0.9910119117362834,0.5899512895838529,0.05030872541433414,0.9910119117362834,gundul
715816960.9999999,5592320.999999997,0.9981578798651455,0.9955308699808337,0.6285547316275197,0.024650724225583502,0.9955308699808337,715816961.0000005,5592321.000000002,0.9976100624255854,0.9948718198529503,0.4256301622780018,0.028450189334408082,0.9948718198529503,715816961.0,5592320.999999996,0.9978560137464431,0.9954415416722997,0.5736508225345353,0.025720591758544447,0.9954415416722997,715816961.0000005,5592321.0,0.9976470177352167,0.9950515262908499,0.5223781917247764,0.02760267909911304,0.9950515262908499,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
715816961.0000007,5592320.999999995,0.9967836610598929,0.9924983789519017,0.6357912649748918,0.038096693083341474,0.9924983789519017,715816961.0000005,5592321.000000003,0.9961826240270858,0.991551461171118,0.49532212573890705,0.041559922880741014,0.991551461171118,715816961.0000006,5592320.999999995,0.9969984290326702,0.9926766762257982,0.6574867056432133,0.037055703820445186,0.9926766762257982,715816961.0000006,5592321.0,0.9962749692482303,0.9919100888729518,0.5650039191933486,0.040353239017370764,0.9919100888729518,gundul
715816960.9999993,5592320.999999993,0.9933184875751929,0.9849348738044862,0.7338354143970874,0.07936946707098706,0.9849348738044862,715816961.0000012,5592321.000000006,0.9921287153824393,0.9827792866181668,0.5651285356315495,0.09037689704393204,0.9827792866181668,715816960.9999993,5592320.999999993,0.992667500166728,0.9843134493441271,0.6739498414938109,0.08178163686205751,0.9843134493441271,715816961.000001,5592321.0000000065,0.9920480507036117,0.9827793505276757,0.5626218494168591,0.089799495152772,0.9827793505276757,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,gundul
715816961.0000018,5592320.999999933,0.9477194104042349,0.8895128417639155,0.7082019948998096,0.5711338872575061,0.8895128417639155,715816961.0000086,5592321.000000019,0.942509709084289,0.8792274935477571,0.5837328358567139,0.6141245162995606,0.8792274935477571,715816961.000001,5592320.999999937,0.9472609202067879,0.8888375798888223,0.7049464880327986,0.5725931456928958,0.8888375798888223,715816961.0000093,5592320.999999995,0.9427446346844777,0.8799873126843347,0.6027391504311622,0.6127639728432265,0.8799873126843347,gundul
715816960.9999996,5592320.999999941,0.9647109166503239,0.9252163596234678,0.721396602198453,0.40578002424160564,0.9252163596234678,715816961.0000079,5592321.000000025,0.9619245780828175,0.9206575214783815,0.639708205729649,0.4263784087532902,0.9206575214783815,715816960.9999995,5592320.999999941,0.9643806727687803,0.9253883408655552,0.7369869830189217,0.4063010105319953,0.9253883408655552,715816961.0000077,5592321.000000027,0.962305913006563,0.920916922059411,0.6547186914834915,0.425304550594869,0.920916922059411,gundul
704697600.9999999,5527040.999999998,0.9985216009226048,0.9967812020479568,0.6552415016111913,0.017554230230431133,0.9967812020479568,704697601.0000005,5527041.0,0.9983226745241603,0.9963998901235277,0.5652074516682587,0.01994814589676171,0.9963998901235277,704697601.0,5527040.999999996,0.9985130191702908,0.9968705273536239,0.7407001098325791,0.01737161187854411,0.9968705273536239,704697601.0000005,5527041.0,0.9983226745241603,0.9963998901235277,0.5652074516682587,0.01994814589676171,0.9963998901235277,gundul
